Gene Mut Mean_score Value Simulations Pval Qval
ENSG00000248510 1 -0.019433 25 100 0.25 1
ENSG00000249790 2 0.229976166666667 25 100 0.25 1
ENSG00000254197 1 0.365407333333333 25 100 0.25 1
ENSG00000255234 1 0.170906666666667 25 100 0.25 1
ENSG00000255545 4 0.09672175 25 100 0.25 1
ENSG00000259779 1 0.0502876666666667 25 100 0.25 1
ENSG00000260198 1 0.0465756666666667 25 100 0.25 1
ENSG00000260633 1 0.0442883333333333 25 100 0.25 1
ENSG00000265775 1 0.575624666666667 25 100 0.25 1
ENSG00000268525 1 2.62704233333333 25 100 0.25 1
ENSG00000269290 1 0.243268333333333 25 100 0.25 1
ENSG00000272654 1 0.605619 25 100 0.25 1
ENSG00000273119 1 0.0537206666666667 25 100 0.25 1
ENSG00000273149 1 1.79768633333333 25 100 0.25 1
ENSG00000188971 3 0.378721777777778 26 100 0.26 1
ENSG00000204929 2 0.381407 26 100 0.26 1
ENSG00000206573 1 0.337886333333333 26 100 0.26 1
ENSG00000225730 1 0.251700333333333 26 100 0.26 1
ENSG00000229334 1 0.116337 26 100 0.26 1
ENSG00000236091 1 0.424983666666667 26 100 0.26 1
ENSG00000251504 1 0.342701333333333 26 100 0.26 1
ENSG00000253894 1 0.365504333333333 26 100 0.26 1
ENSG00000254991 1 0.023916 26 100 0.26 1
ENSG00000258682 1 0.125167333333333 26 100 0.26 1
ENSG00000266840 1 0.119991666666667 26 100 0.26 1
ENSG00000270792 1 0.310723333333333 26 100 0.26 1
ENSG00000205628 2 0.1137175 27 100 0.27 1
ENSG00000226266 1 0.214264333333333 27 100 0.27 1
ENSG00000227611 1 0.03219 27 100 0.27 1
ENSG00000228809 1 0.259283333333333 27 100 0.27 1
ENSG00000230864 1 -0.00681566666666667 27 100 0.27 1
ENSG00000231013 1 -0.238607 27 100 0.27 1
ENSG00000231595 1 -0.001016 27 100 0.27 1
ENSG00000231728 1 0.320050666666667 27 100 0.27 1
ENSG00000233208 1 0.474131333333333 27 100 0.27 1
ENSG00000234810 2 0.0425056666666667 27 100 0.27 1
ENSG00000236030 1 0.159181333333333 27 100 0.27 1
ENSG00000236920 1 -0.061199 27 100 0.27 1
ENSG00000237037 1 0.169776 27 100 0.27 1
ENSG00000250385 1 0.100893666666667 27 100 0.27 1
ENSG00000253500 2 0.0362238333333333 27 100 0.27 1
ENSG00000255608 1 0.254212333333333 27 100 0.27 1
ENSG00000256146 1 0.214264333333333 27 100 0.27 1
ENSG00000258553 1 0.516173666666667 27 100 0.27 1
ENSG00000258946 1 0.288348 27 100 0.27 1
ENSG00000260793 1 1.63411766666667 27 100 0.27 1
ENSG00000267224 1 0.0685233333333333 27 100 0.27 1
ENSG00000267598 1 1.89189633333333 27 100 0.27 1
ENSG00000267655 1 -0.193891 27 100 0.27 1
ENSG00000267815 1 0.321990666666667 27 100 0.27 1
ENSG00000270041 1 0.516667333333333 27 100 0.27 1
ENSG00000271998 2 0.163184333333333 27 100 0.27 1
ENSG00000272054 1 0.254238 27 100 0.27 1
ENSG00000012171 1 1.44088 28 100 0.28 1
ENSG00000214039 1 0.0184613333333333 28 100 0.28 1
ENSG00000233878 1 -0.054682 28 100 0.28 1
ENSG00000235609 5 0.2544272 28 100 0.28 1
ENSG00000239513 1 0.261689 28 100 0.28 1
ENSG00000241684 1 0.417089 28 100 0.28 1
ENSG00000254450 1 1.38777633333333 28 100 0.28 1
ENSG00000254511 1 0.133364333333333 28 100 0.28 1
ENSG00000256039 1 0.148569333333333 28 100 0.28 1
ENSG00000258738 1 1.117144 28 100 0.28 1
ENSG00000259362 1 0.0661126666666667 28 100 0.28 1
ENSG00000259673 1 0.550610666666667 28 100 0.28 1
ENSG00000259905 2 0.0919676666666667 28 100 0.28 1
ENSG00000264727 2 -0.175719666666667 28 100 0.28 1
ENSG00000267028 1 0.0956353333333333 28 100 0.28 1
ENSG00000268001 1 0.530779333333333 28 100 0.28 1
ENSG00000269043 1 -0.0585333333333333 28 100 0.28 1
ENSG00000271090 2 0.330238166666667 28 100 0.28 1
ENSG00000272994 1 0.247386333333333 28 100 0.28 1
ENSG00000223768 1 0.051275 29 100 0.29 1
ENSG00000228553 1 0.0716843333333333 29 100 0.29 1
ENSG00000230426 1 0.290433333333333 29 100 0.29 1
ENSG00000231638 1 0.134081666666667 29 100 0.29 1
ENSG00000231865 3 0.293106888888889 29 100 0.29 1
ENSG00000234771 1 0.0995006666666667 29 100 0.29 1
ENSG00000235257 1 0.0413746666666667 29 100 0.29 1
ENSG00000235304 1 0.0957873333333333 29 100 0.29 1
ENSG00000235621 1 0.153165666666667 29 100 0.29 1
ENSG00000248137 1 -0.121754666666667 29 100 0.29 1
ENSG00000249604 1 0.225494666666667 29 100 0.29 1
ENSG00000251218 1 0.115705666666667 29 100 0.29 1
ENSG00000255171 2 0.244299166666667 29 100 0.29 1
ENSG00000257191 1 0.233981666666667 29 100 0.29 1
ENSG00000259280 1 1.07002233333333 29 100 0.29 1
ENSG00000259810 1 -0.019755 29 100 0.29 1
ENSG00000259895 1 -0.024003 29 100 0.29 1
ENSG00000260973 1 1.57600433333333 29 100 0.29 1
ENSG00000269271 1 -0.00439433333333333 29 100 0.29 1
ENSG00000100181 2 0.0769975 30 100 0.3 1
ENSG00000175061 1 0.299895 30 100 0.3 1
ENSG00000224209 1 0.704201 30 100 0.3 1
ENSG00000225768 1 0.141779 30 100 0.3 1
ENSG00000226828 1 0.888650666666667 30 100 0.3 1
ENSG00000227848 1 0.584587 30 100 0.3 1
ENSG00000228824 3 0.131074111111111 30 100 0.3 1
ENSG00000229400 1 0.225036 30 100 0.3 1
ENSG00000231867 1 0.158706666666667 30 100 0.3 1
ENSG00000232307 2 0.0357005 30 100 0.3 1
ENSG00000238062 1 0.272096666666667 30 100 0.3 1
ENSG00000242816 1 0.946682 30 100 0.3 1
ENSG00000250075 1 0.083496 30 100 0.3 1
ENSG00000251093 1 0.267804 30 100 0.3 1
ENSG00000257904 1 0.278034666666667 30 100 0.3 1
ENSG00000267551 1 0.200680333333333 30 100 0.3 1
ENSG00000175611 1 0.093827 31 100 0.31 1
ENSG00000186019 1 0.815731 31 100 0.31 1
ENSG00000213971 3 0.243592111111111 31 100 0.31 1
ENSG00000228021 1 0.361939333333333 31 100 0.31 1
ENSG00000229019 1 0.793281666666667 31 100 0.31 1
ENSG00000229051 1 0.132868 31 100 0.31 1
ENSG00000230537 1 0.08599 31 100 0.31 1
ENSG00000235652 1 0.717466666666667 31 100 0.31 1
ENSG00000236166 1 0.32975 31 100 0.31 1
ENSG00000237742 1 0.329221666666667 31 100 0.31 1
ENSG00000247157 1 0.288448333333333 31 100 0.31 1
ENSG00000249708 1 0.429297 31 100 0.31 1
ENSG00000250064 1 0.563366 31 100 0.31 1
ENSG00000250635 1 1.39137966666667 31 100 0.31 1
ENSG00000251152 1 0.100478666666667 31 100 0.31 1
ENSG00000254433 1 0.386330333333333 31 100 0.31 1
ENSG00000254691 1 0.293216666666667 31 100 0.31 1
ENSG00000258077 1 0.247878 31 100 0.31 1
ENSG00000258647 1 0.0963943333333333 31 100 0.31 1
ENSG00000258727 1 1.335754 31 100 0.31 1
ENSG00000263916 1 0.176609666666667 31 100 0.31 1
ENSG00000267520 2 0.323928666666667 31 100 0.31 1
ENSG00000268584 1 0.628045333333333 31 100 0.31 1
ENSG00000271009 1 1.4186 31 100 0.31 1
ENSG00000272780 1 0.244333 31 100 0.31 1
ENSG00000214851 1 0.391751 32 100 0.32 1
ENSG00000223791 1 0.506826333333333 32 100 0.32 1
ENSG00000225684 1 0.103922 32 100 0.32 1
ENSG00000228412 1 0.388025 32 100 0.32 1
ENSG00000228873 1 0.291141333333333 32 100 0.32 1
ENSG00000230782 2 -0.0252796666666666 32 100 0.32 1
ENSG00000230972 1 0.304511666666667 32 100 0.32 1
ENSG00000231131 1 0.153057666666667 32 100 0.32 1
ENSG00000233101 1 1.723227 32 100 0.32 1
ENSG00000233532 1 0.126932666666667 32 100 0.32 1
ENSG00000234553 1 -0.0729783333333333 32 100 0.32 1
ENSG00000235703 1 0.211261333333333 32 100 0.32 1
ENSG00000236354 1 0.0999026666666667 32 100 0.32 1
ENSG00000237484 3 0.0287026666666667 32 100 0.32 1
ENSG00000237937 1 0.246582333333333 32 100 0.32 1
ENSG00000238755 1 0.300609333333333 32 100 0.32 1
ENSG00000243305 1 1.58364766666667 32 100 0.32 1
ENSG00000244464 1 0.053881 32 100 0.32 1
ENSG00000249375 1 0.185936666666667 32 100 0.32 1
ENSG00000251128 1 0.169176 32 100 0.32 1
ENSG00000253417 2 -0.0423481666666667 32 100 0.32 1
ENSG00000254389 1 0.141361666666667 32 100 0.32 1
ENSG00000255655 1 -0.0634563333333333 32 100 0.32 1
ENSG00000257279 1 0.348610666666667 32 100 0.32 1
ENSG00000258958 1 0.177287 32 100 0.32 1
ENSG00000260723 1 0.021721 32 100 0.32 1
ENSG00000260744 1 0.00327166666666667 32 100 0.32 1
ENSG00000261298 1 -0.138920333333333 32 100 0.32 1
ENSG00000261470 1 0.191186666666667 32 100 0.32 1
ENSG00000261582 1 5.950483 32 100 0.32 1
ENSG00000265933 1 0.130953666666667 32 100 0.32 1
ENSG00000266602 1 -0.06573 32 100 0.32 1
ENSG00000268240 1 0.244665333333333 32 100 0.32 1
ENSG00000271335 1 0.493380333333333 32 100 0.32 1
ENSG00000271474 2 0.476625333333333 32 100 0.32 1
ENSG00000272902 2 0.274207 32 100 0.32 1
ENSG00000273015 1 0.744132666666667 32 100 0.32 1
ENSG00000273314 1 0.398606 32 100 0.32 1
ENSG00000198547 1 0.212214 33 100 0.33 1
ENSG00000223941 1 0.499413666666667 33 100 0.33 1
ENSG00000227509 2 0.0142814999999999 33 100 0.33 1
ENSG00000230686 1 0.105365333333333 33 100 0.33 1
ENSG00000233491 1 0.388043333333333 33 100 0.33 1
ENSG00000236532 1 0.189903666666667 33 100 0.33 1
ENSG00000237923 1 -0.055075 33 100 0.33 1
ENSG00000238078 1 0.102644666666667 33 100 0.33 1
ENSG00000240754 1 0.109605666666667 33 100 0.33 1
ENSG00000245498 1 0.230548333333333 33 100 0.33 1
ENSG00000253961 1 0.067905 33 100 0.33 1
ENSG00000254067 1 -0.080851 33 100 0.33 1
ENSG00000256250 1 -0.0768006666666667 33 100 0.33 1
ENSG00000257702 1 0.496297333333333 33 100 0.33 1
ENSG00000258081 1 0.404046333333333 33 100 0.33 1
ENSG00000258725 1 -0.0602993333333333 33 100 0.33 1
ENSG00000260114 1 0.172438666666667 33 100 0.33 1
ENSG00000260669 1 1.26210366666667 33 100 0.33 1
ENSG00000260840 1 0.079475 33 100 0.33 1
ENSG00000261618 2 0.0434093333333333 33 100 0.33 1
ENSG00000268416 1 0.000910333333333332 33 100 0.33 1
ENSG00000272884 1 1.38759533333333 33 100 0.33 1
ENSG00000272908 1 0.170785666666667 33 100 0.33 1
ENSG00000273056 1 -0.321386666666667 33 100 0.33 1
ENSG00000197558 3 0.846454111111111 34 100 0.34 1
ENSG00000225361 1 0.103105 34 100 0.34 1
ENSG00000230552 2 0.1596675 34 100 0.34 1
ENSG00000235865 1 0.171039 34 100 0.34 1
ENSG00000250626 1 0.0106113333333333 34 100 0.34 1
ENSG00000250874 2 0.158536166666667 34 100 0.34 1
ENSG00000254162 4 0.203989666666667 34 100 0.34 1
ENSG00000257164 1 0.256755333333333 34 100 0.34 1
ENSG00000258443 1 0.162625666666667 34 100 0.34 1
ENSG00000259555 1 0.0582856666666667 34 100 0.34 1
ENSG00000261818 1 0.253139 34 100 0.34 1
ENSG00000264693 1 -0.033615 34 100 0.34 1
ENSG00000267230 1 0.0746176666666667 34 100 0.34 1
ENSG00000267702 1 -0.0385043333333333 34 100 0.34 1
ENSG00000269793 1 0.407113666666667 34 100 0.34 1
ENSG00000176840 1 0.267222 35 100 0.35 1
ENSG00000178947 2 0.1811975 35 100 0.35 1
ENSG00000207955 1 1.04574 35 100 0.35 1
ENSG00000214770 1 0.186819333333333 35 100 0.35 1
ENSG00000226155 1 0.0962946666666667 35 100 0.35 1
ENSG00000236372 1 -0.092218 35 100 0.35 1
ENSG00000237208 2 0.1084395 35 100 0.35 1
ENSG00000238290 1 0.15533 35 100 0.35 1
ENSG00000249430 1 0.547300333333333 35 100 0.35 1
ENSG00000256458 1 0.728331 35 100 0.35 1
ENSG00000260303 2 0.014874 35 100 0.35 1
ENSG00000261360 1 0.159523666666667 35 100 0.35 1
ENSG00000262412 1 0.241463 35 100 0.35 1
ENSG00000267407 1 0.105002 35 100 0.35 1
ENSG00000273284 1 0.033915 35 100 0.35 1
ENSG00000273485 1 0.253337333333333 35 100 0.35 1
ENSG00000177853 1 0.611103666666667 36 100 0.36 1
ENSG00000179219 1 -0.0106986666666667 36 100 0.36 1
ENSG00000224888 1 -0.0905433333333334 36 100 0.36 1
ENSG00000231589 1 1.18438766666667 36 100 0.36 1
ENSG00000232079 1 0.121999333333333 36 100 0.36 1
ENSG00000233860 1 0.173819 36 100 0.36 1
ENSG00000237298 4 1.84314416666667 36 100 0.36 1
ENSG00000245937 1 0.108324666666667 36 100 0.36 1
ENSG00000256884 2 0.057523 36 100 0.36 1
ENSG00000258548 1 0.177213666666667 36 100 0.36 1
ENSG00000259285 1 1.45516133333333 36 100 0.36 1
ENSG00000260972 1 0.101534666666667 36 100 0.36 1
ENSG00000262880 1 1.38759533333333 36 100 0.36 1
ENSG00000271732 1 0.135752333333333 36 100 0.36 1
ENSG00000175701 2 0.548060666666667 37 100 0.37 1
ENSG00000203709 1 0.344477333333333 37 100 0.37 1
ENSG00000204623 5 0.1733358 37 100 0.37 1
ENSG00000223779 2 0.303873 37 100 0.37 1
ENSG00000229042 2 -0.0141095 37 100 0.37 1
ENSG00000232200 1 -0.006041 37 100 0.37 1
ENSG00000236658 1 0.0153713333333333 37 100 0.37 1
ENSG00000238266 1 -0.0674296666666667 37 100 0.37 1
ENSG00000248571 1 -0.165582 37 100 0.37 1
ENSG00000249500 1 0.147297666666667 37 100 0.37 1
ENSG00000250371 1 0.108403 37 100 0.37 1
ENSG00000253738 1 0.158505333333333 37 100 0.37 1
ENSG00000255512 1 0.16661 37 100 0.37 1
ENSG00000258743 2 0.387804333333333 37 100 0.37 1
ENSG00000259478 1 0.976713666666667 37 100 0.37 1
ENSG00000260254 1 0.424286666666667 37 100 0.37 1
ENSG00000266767 1 0.203008333333333 37 100 0.37 1
ENSG00000272030 1 0.538766666666667 37 100 0.37 1
ENSG00000272462 2 0.158399333333333 37 100 0.37 1
ENSG00000272597 1 0.256277 37 100 0.37 1
ENSG00000272989 1 -0.0191003333333333 37 100 0.37 1
ENSG00000180769 1 0.138420333333333 38 100 0.38 1
ENSG00000203601 1 0.079906 38 100 0.38 1
ENSG00000224031 1 0.0393256666666667 38 100 0.38 1
ENSG00000226620 1 0.177825333333333 38 100 0.38 1
ENSG00000229642 1 0.320214333333333 38 100 0.38 1
ENSG00000231507 1 0.192339 38 100 0.38 1
ENSG00000233215 1 0.0290476666666667 38 100 0.38 1
ENSG00000250328 2 0.481722666666667 38 100 0.38 1
ENSG00000250694 1 0.00205733333333333 38 100 0.38 1
ENSG00000254226 2 0.0686793333333333 38 100 0.38 1
ENSG00000258719 2 0.385316666666667 38 100 0.38 1
ENSG00000260948 1 0.139343666666667 38 100 0.38 1
ENSG00000273000 1 0.346425333333333 38 100 0.38 1
ENSG00000215403 1 7.89999999999998e-05 39 100 0.39 1
ENSG00000228486 2 0.0276556666666667 39 100 0.39 1
ENSG00000235356 1 0.157305 39 100 0.39 1
ENSG00000235397 1 0.0181913333333333 39 100 0.39 1
ENSG00000235954 2 0.197779833333333 39 100 0.39 1
ENSG00000244265 1 0.777356 39 100 0.39 1
ENSG00000249346 1 0.183184333333333 39 100 0.39 1
ENSG00000250777 1 0.551194 39 100 0.39 1
ENSG00000251330 1 0.0643486666666667 39 100 0.39 1
ENSG00000254422 1 1.27270733333333 39 100 0.39 1
ENSG00000260367 1 0.555303666666667 39 100 0.39 1
ENSG00000261251 1 0.155681666666667 39 100 0.39 1
ENSG00000261617 4 -0.227664333333333 39 100 0.39 1
ENSG00000267339 3 -0.00396488888888889 39 100 0.39 1
ENSG00000267646 2 0.186991 39 100 0.39 1
ENSG00000267879 1 0.103483666666667 39 100 0.39 1
ENSG00000270002 1 -0.112153666666667 39 100 0.39 1
ENSG00000272995 1 0.234539 39 100 0.39 1
ENSG00000205611 1 0.109298 40 100 0.4 1
ENSG00000224467 1 0.386069 40 100 0.4 1
ENSG00000225140 1 -0.0319466666666667 40 100 0.4 1
ENSG00000226125 1 0.0189233333333333 40 100 0.4 1
ENSG00000227128 2 0.352514666666667 40 100 0.4 1
ENSG00000228730 1 0.0389783333333333 40 100 0.4 1
ENSG00000229127 1 0.0747153333333333 40 100 0.4 1
ENSG00000229896 1 1.057915 40 100 0.4 1
ENSG00000236240 1 -0.0913606666666667 40 100 0.4 1
ENSG00000247877 1 0.060813 40 100 0.4 1
ENSG00000248810 2 -0.0599071666666667 40 100 0.4 1
ENSG00000250102 2 0.101316666666667 40 100 0.4 1
ENSG00000250903 4 0.187491916666667 40 100 0.4 1
ENSG00000256321 1 0.00635333333333333 40 100 0.4 1
ENSG00000259877 1 0.267881333333333 40 100 0.4 1
ENSG00000260862 1 0.091221 40 100 0.4 1
ENSG00000261035 1 -0.0931283333333333 40 100 0.4 1
ENSG00000261642 2 0.0258081666666667 40 100 0.4 1
ENSG00000261645 1 0.150517 40 100 0.4 1
ENSG00000263427 1 0.132169666666667 40 100 0.4 1
ENSG00000265113 1 0.162114 40 100 0.4 1
ENSG00000265788 1 0.129562333333333 40 100 0.4 1
ENSG00000266278 2 0.125319166666667 40 100 0.4 1
ENSG00000267660 1 0.941760666666667 40 100 0.4 1
ENSG00000203441 1 0.136594 41 100 0.41 1
ENSG00000203808 1 0.374183666666667 41 100 0.41 1
ENSG00000212766 1 0.0932266666666667 41 100 0.41 1
ENSG00000215256 1 0.094765 41 100 0.41 1
ENSG00000223727 1 -0.0261513333333333 41 100 0.41 1
ENSG00000224505 1 1.615379 41 100 0.41 1
ENSG00000229792 1 -0.0769046666666667 41 100 0.41 1
ENSG00000233117 1 -0.255132 41 100 0.41 1
ENSG00000233288 1 -0.0394636666666667 41 100 0.41 1
ENSG00000233577 1 0.109578 41 100 0.41 1
ENSG00000246792 1 0.177455666666667 41 100 0.41 1
ENSG00000248210 1 0.295483666666667 41 100 0.41 1
ENSG00000249487 1 0.340639666666667 41 100 0.41 1
ENSG00000253681 1 0.176948 41 100 0.41 1
ENSG00000257769 1 0.0811973333333333 41 100 0.41 1
ENSG00000259588 1 0.176268 41 100 0.41 1
ENSG00000261008 1 1.36260133333333 41 100 0.41 1
ENSG00000205682 4 -0.166054333333333 42 100 0.42 1
ENSG00000230489 1 0.110894333333333 42 100 0.42 1
ENSG00000231711 1 0.197645666666667 42 100 0.42 1
ENSG00000232100 1 -0.0113013333333333 42 100 0.42 1
ENSG00000232299 1 0.0874333333333333 42 100 0.42 1
ENSG00000232686 1 0.0324396666666667 42 100 0.42 1
ENSG00000233791 2 0.207845333333333 42 100 0.42 1
ENSG00000233930 1 0.252539 42 100 0.42 1
ENSG00000234684 1 0.229655333333333 42 100 0.42 1
ENSG00000236673 1 0.0741406666666667 42 100 0.42 1
ENSG00000255148 1 0.362654 42 100 0.42 1
ENSG00000255621 1 0.0399076666666667 42 100 0.42 1
ENSG00000260977 1 0.115222666666667 42 100 0.42 1
ENSG00000266998 2 0.173337666666667 42 100 0.42 1
ENSG00000267242 1 0.350905 42 100 0.42 1
ENSG00000224189 1 1.41575166666667 43 100 0.43 1
ENSG00000225156 1 -0.029748 43 100 0.43 1
ENSG00000225791 1 0.224057666666667 43 100 0.43 1
ENSG00000227145 1 0.106757 43 100 0.43 1
ENSG00000228697 1 0.00810433333333333 43 100 0.43 1
ENSG00000229191 1 0.031863 43 100 0.43 1
ENSG00000233985 1 0.176611 43 100 0.43 1
ENSG00000235111 1 -0.137005 43 100 0.43 1
ENSG00000237647 2 -0.137778333333333 43 100 0.43 1
ENSG00000247595 1 0.701628666666667 43 100 0.43 1
ENSG00000251249 1 0.288850333333333 43 100 0.43 1
ENSG00000260930 1 0.122941 43 100 0.43 1
ENSG00000261374 1 0.0337266666666667 43 100 0.43 1
ENSG00000263874 1 0.165698 43 100 0.43 1
ENSG00000266268 1 0.156736 43 100 0.43 1
ENSG00000271420 1 -0.082273 43 100 0.43 1
ENSG00000271956 2 0.960750333333333 43 100 0.43 1
ENSG00000273009 1 0.0962946666666667 43 100 0.43 1
ENSG00000142396 1 0.292411666666667 44 100 0.44 1
ENSG00000144596 1 0.919425333333333 44 100 0.44 1
ENSG00000204460 1 0.230872333333333 44 100 0.44 1
ENSG00000224944 1 0.333396666666667 44 100 0.44 1
ENSG00000225670 1 0.178134333333333 44 100 0.44 1
ENSG00000231172 1 -0.070592 44 100 0.44 1
ENSG00000233977 1 0.275891666666667 44 100 0.44 1
ENSG00000234377 3 0.579679666666667 44 100 0.44 1
ENSG00000234493 1 0.320240666666667 44 100 0.44 1
ENSG00000237940 1 -0.118205 44 100 0.44 1
ENSG00000251055 1 -0.0375616666666667 44 100 0.44 1
ENSG00000256577 1 0.312277 44 100 0.44 1
ENSG00000259788 1 0.199913333333333 44 100 0.44 1
ENSG00000260604 3 0.0928888888888889 44 100 0.44 1
ENSG00000260943 1 0.231561 44 100 0.44 1
ENSG00000270640 1 0.982311333333333 44 100 0.44 1
ENSG00000272168 4 0.536098083333333 44 100 0.44 1
ENSG00000214870 1 0.118252 45 100 0.45 1
ENSG00000221817 1 0.162404666666667 45 100 0.45 1
ENSG00000223859 1 -0.0604016666666667 45 100 0.45 1
ENSG00000225979 1 0.356532 45 100 0.45 1
ENSG00000229240 1 0.185916333333333 45 100 0.45 1
ENSG00000231574 1 -0.0497 45 100 0.45 1
ENSG00000231609 1 1.444153 45 100 0.45 1
ENSG00000232212 1 0.134024666666667 45 100 0.45 1
ENSG00000233061 1 0.192215666666667 45 100 0.45 1
ENSG00000233885 2 0.161794 45 100 0.45 1
ENSG00000236635 1 0.182503666666667 45 100 0.45 1
ENSG00000240666 1 0.227647666666667 45 100 0.45 1
ENSG00000249901 1 0.129477333333333 45 100 0.45 1
ENSG00000255193 1 0.228826666666667 45 100 0.45 1
ENSG00000260288 1 -0.0250316666666667 45 100 0.45 1
ENSG00000260664 2 1.36332133333333 45 100 0.45 1
ENSG00000264464 1 -0.046013 45 100 0.45 1
ENSG00000265179 1 0.326249 45 100 0.45 1
ENSG00000266977 1 -0.0576503333333333 45 100 0.45 1
ENSG00000267560 1 0.222568333333333 45 100 0.45 1
ENSG00000269973 2 0.0379338333333333 45 100 0.45 1
ENSG00000271670 2 0.0836725 45 100 0.45 1
ENSG00000272815 1 0.277786333333333 45 100 0.45 1
ENSG00000272983 1 0.04663 45 100 0.45 1
ENSG00000273044 1 -0.0465076666666667 45 100 0.45 1
ENSG00000213373 1 0.044002 46 100 0.46 1
ENSG00000228791 1 0.144546 46 100 0.46 1
ENSG00000234978 1 0.0888953333333333 46 100 0.46 1
ENSG00000247134 2 -0.106779666666667 46 100 0.46 1
ENSG00000249196 1 0.276415333333333 46 100 0.46 1
ENSG00000250723 3 0.0305823333333333 46 100 0.46 1
ENSG00000254497 1 0.115085666666667 46 100 0.46 1
ENSG00000260037 1 0.315797 46 100 0.46 1
ENSG00000261194 1 -0.00826866666666667 46 100 0.46 1
ENSG00000261320 1 1.216577 46 100 0.46 1
ENSG00000261959 2 0.210784666666667 46 100 0.46 1
ENSG00000180846 1 -0.268038 47 100 0.47 1
ENSG00000204581 2 0.140877833333333 47 100 0.47 1
ENSG00000225174 1 0.489785666666667 47 100 0.47 1
ENSG00000225554 1 0.291039 47 100 0.47 1
ENSG00000228692 1 0.117153666666667 47 100 0.47 1
ENSG00000229056 1 0.248680333333333 47 100 0.47 1
ENSG00000230393 1 0.485676333333333 47 100 0.47 1
ENSG00000231074 1 0.0612436666666667 47 100 0.47 1
ENSG00000233006 1 0.0271136666666667 47 100 0.47 1
ENSG00000233485 1 -0.0516776666666667 47 100 0.47 1
ENSG00000240015 1 0.0530103333333333 47 100 0.47 1
ENSG00000243107 1 0.283362 47 100 0.47 1
ENSG00000244578 1 0.365259 47 100 0.47 1
ENSG00000248555 1 0.199068666666667 47 100 0.47 1
ENSG00000254325 1 0.0990246666666667 47 100 0.47 1
ENSG00000255945 1 -0.0219763333333333 47 100 0.47 1
ENSG00000259758 3 0.424037777777778 47 100 0.47 1
ENSG00000259974 1 0.0999303333333333 47 100 0.47 1
ENSG00000260618 1 0.349721 47 100 0.47 1
ENSG00000261020 1 0.00678066666666667 47 100 0.47 1
ENSG00000261781 2 -0.182735 47 100 0.47 1
ENSG00000264754 1 0.239767 47 100 0.47 1
ENSG00000264790 1 0.198606333333333 47 100 0.47 1
ENSG00000267466 1 -0.243438333333333 47 100 0.47 1
ENSG00000270246 3 -0.0807518888888889 47 100 0.47 1
ENSG00000177406 1 0.313433333333333 48 100 0.48 1
ENSG00000204832 1 -0.016916 48 100 0.48 1
ENSG00000212663 1 -0.552911666666667 48 100 0.48 1
ENSG00000226950 1 0.356436333333333 48 100 0.48 1
ENSG00000227188 1 -0.390997666666667 48 100 0.48 1
ENSG00000227719 1 0.097033 48 100 0.48 1
ENSG00000228414 1 0.360714 48 100 0.48 1
ENSG00000229325 1 0.848581333333333 48 100 0.48 1
ENSG00000229348 1 0.289583333333333 48 100 0.48 1
ENSG00000230881 1 0.261720333333333 48 100 0.48 1
ENSG00000231154 1 0.325962333333333 48 100 0.48 1
ENSG00000231173 2 0.136179333333333 48 100 0.48 1
ENSG00000233221 1 0.08765 48 100 0.48 1
ENSG00000234690 1 0.217939333333333 48 100 0.48 1
ENSG00000236024 1 0.151847 48 100 0.48 1
ENSG00000237612 1 -0.0565603333333333 48 100 0.48 1
ENSG00000247095 1 0.0757353333333333 48 100 0.48 1
ENSG00000248912 1 -0.317937666666667 48 100 0.48 1
ENSG00000249669 2 0.0488403333333333 48 100 0.48 1
ENSG00000250706 1 0.0810223333333333 48 100 0.48 1
ENSG00000254913 1 0.775612333333333 48 100 0.48 1
ENSG00000258633 1 -0.102563666666667 48 100 0.48 1
ENSG00000258853 1 -0.005122 48 100 0.48 1
ENSG00000258998 3 -0.0139017777777778 48 100 0.48 1
ENSG00000259356 1 -0.178169666666667 48 100 0.48 1
ENSG00000261296 1 0.131616333333333 48 100 0.48 1
ENSG00000261863 1 -0.168251 48 100 0.48 1
ENSG00000264475 1 0.341986666666667 48 100 0.48 1
ENSG00000270097 1 0.74818 48 100 0.48 1
ENSG00000272461 1 -0.0609143333333333 48 100 0.48 1
ENSG00000224699 3 0.0849846666666667 49 100 0.49 1
ENSG00000227165 1 -0.0564406666666667 49 100 0.49 1
ENSG00000229373 1 -0.146114333333333 49 100 0.49 1
ENSG00000231150 1 0.03707 49 100 0.49 1
ENSG00000234584 1 0.0118293333333333 49 100 0.49 1
ENSG00000236081 1 -0.309032 49 100 0.49 1
ENSG00000236678 4 0.60856 49 100 0.49 1
ENSG00000236754 1 0.235166666666667 49 100 0.49 1
ENSG00000237753 1 0.478177666666667 49 100 0.49 1
ENSG00000238131 1 -0.242229666666667 49 100 0.49 1
ENSG00000239454 1 0.0528063333333333 49 100 0.49 1
ENSG00000245384 1 -0.130302666666667 49 100 0.49 1
ENSG00000245552 1 0.242779666666667 49 100 0.49 1
ENSG00000249994 1 -0.058002 49 100 0.49 1
ENSG00000258433 1 -0.0762 49 100 0.49 1
ENSG00000259168 1 0.0876936666666667 49 100 0.49 1
ENSG00000263499 2 0.0651728333333333 49 100 0.49 1
ENSG00000266065 1 -0.0912713333333333 49 100 0.49 1
